Id,Name,English_Name,Type,Source,Episodes,Airing,Aired_From,Aired_To,Duration,Rating,Score,Scored_By,Rank,Popularity,Members,Favorites,Season,Year,Broadcast_Day,Broadcast_Time,Producers,Licensors,Studios,Genres,Themes
483,Kurau Phantom Memory,Kurau Phantom Memory,TV,Original,24,False,2004-06-25 00:00:00+00:00,2004-12-16 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.28,8586,2906.0,4071,32478,139,summer,2004,,,"TV Asahi, Media Factory, Victor Entertainment, Fonishia","ADV Films, Funimation",Bones,"Action, Drama, Sci-Fi","Space, Super Power"
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,The World God Only Knows: Four Girls and an Idol,OVA,Manga,1,False,2011-09-16 00:00:00+00:00,,24,PG-13 - Teens 13 or older,7.28,62949,2900.0,2052,108937,87,fall,2011,,,"Geneon Universal Entertainment, Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment",Sentai Filmworks,Manglobe,"Comedy, Supernatural",Music
272,Noir,Noir,TV,Original,26,False,2001-04-06 00:00:00+00:00,2001-09-28 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.28,40371,2917.0,1947,116512,869,spring,2001,Fridays,01:15,Victor Entertainment,"ADV Films, Funimation",Bee Train,"Action, Drama, Mystery",Organized Crime
1674,Captain Tsubasa J,Captain Tsubasa J,TV,Manga,47,False,1994-10-21 00:00:00+00:00,1995-12-22 00:00:00+00:00,27,G - All Ages,7.28,18054,2878.0,4145,30856,86,fall,1994,Fridays,19:30,"Nihon Ad Systems, Fuji TV",,Studio Comet,Sports,Team Sports
10294,Towa no Quon 1: Utakata no Kaben,Towanoquon: The Ephemeral Petals,Movie,Original,1,False,2011-06-18 00:00:00+00:00,,48,PG-13 - Teens 13 or older,7.28,26847,2864.0,2445,82302,149,summer,2011,,,"Bandai Visual, Lantis, Movic, Showgate, Hakuhodo DY Media Partners, Sony PCL, Fonishia",Sentai Filmworks,Bones,"Action, Sci-Fi, Supernatural",Super Power
158,Maria-sama ga Miteru,Maria Watches Over Us,TV,Light novel,13,False,2004-01-08 00:00:00+00:00,2004-04-01 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.28,22469,2910.0,2642,72397,704,winter,2004,Thursdays,01:00,"Rondo Robe, TV Tokyo Music","Nozomi Entertainment, Maiden Japan",Studio Deen,"Drama, Girls Love",School
1432,Lupin III: Fuuma Ichizoku no Inbou,Lupin III: The Fuma Conspiracy,Movie,Manga,1,False,1987-12-26 00:00:00+00:00,,73,PG-13 - Teens 13 or older,7.28,6012,2907.0,6096,12241,12,winter,1987,,,TOHO,"AnimEigo, Discotek Media",Tokyo Movie Shinsha,"Action, Adventure, Comedy, Mystery",Adult Cast
8676,Amagami SS,Amagami SS,TV,Visual novel,25,False,2010-07-02 00:00:00+00:00,2010-12-24 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.28,162392,2876.0,627,388783,2231,summer,2010,,,"Pony Canyon, TBS, Movic",Sentai Filmworks,AIC,Romance,"Harem, School"
49,Aa! Megami-sama!,Oh! My Goddess,OVA,Manga,5,False,1993-02-21 00:00:00+00:00,1994-05-17 00:00:00+00:00,30,PG-13 - Teens 13 or older,7.28,27558,2872.0,3054,55651,256,winter,1993,,,"Bandai Visual, KSS, Pony Canyon, TBS, Kodansha, Half H.P Studio, Nichion",AnimEigo,AIC,"Comedy, Romance, Supernatural",
51020,Helck,Helck,TV,Web manga,24,False,2023-07-12 00:00:00+00:00,2023-12-20 00:00:00+00:00,22,PG-13 - Teens 13 or older,7.28,39466,2890.0,2090,105554,311,summer,2023,Wednesdays,01:29,"Shogakukan-Shueisha Productions, Nippon Television Network, Shogakukan, BS NTV, Mixer, NetEase, Miki Production",Sentai Filmworks,Satelight,"Action, Fantasy",
27,Trinity Blood,Trinity Blood,TV,Light novel,24,False,2005-04-29 00:00:00+00:00,2005-10-28 00:00:00+00:00,24,R - 17+ (violence & profanity),7.28,81458,2865.0,1317,188860,1344,spring,2005,Fridays,00:00,,Funimation,Gonzo,"Action, Fantasy",Vampire
40658,** Kouhai,Assisted Mating,OVA,Manga,10,False,2020-01-31 00:00:00+00:00,2024-09-27 00:00:00+00:00,16,Rx - Hentai,7.27,5082,,6078,12304,107,winter,2020,,,,,Majin,"Fantasy, Hentai","Harem, Mythology"
5959,Mizugi Kanojo The Animation,Mizugi Kanojo The Animation,OVA,Manga,4,False,2009-01-23 00:00:00+00:00,2009-11-27 00:00:00+00:00,30,Rx - Hentai,7.27,7712,,4966,20781,182,winter,2009,,,Pink Pineapple,,T-Rex,Hentai,
29261,Genkaku Cool na Sensei ga Aheboteochi!,Genkaku Cool na Sensei ga Aheboteochi!,OVA,Light novel,2,False,2015-06-26 00:00:00+00:00,2015-07-24 00:00:00+00:00,17,Rx - Hentai,7.27,7240,,5444,16308,126,summer,2015,,,Mary Jane,,Peak Hunt,Hentai,
13261,Inazuma Eleven Go: Chrono Stone,Inazuma Eleven Go: Chrono Stone,TV,Game,51,False,2012-04-18 00:00:00+00:00,2013-05-01 00:00:00+00:00,23,G - All Ages,7.27,37011,2972.0,2895,61732,372,spring,2012,Wednesdays,19:00,,,OLM,Sports,"Super Power, Team Sports, Time Travel"
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Code Geass: Akito the Exiled - The Brightness Falls,Movie,Original,1,False,2015-05-02 00:00:00+00:00,,59,R - 17+ (violence & profanity),7.27,56819,2957.0,1936,117353,105,spring,2015,,,"Bandai Visual, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners",Funimation,Sunrise,Action,"Mecha, Military"
32175,Shounen Maid,Shonen Maid,TV,Manga,12,False,2016-04-08 00:00:00+00:00,2016-07-01 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,37496,2940.0,2356,86872,389,spring,2016,Fridays,01:58,"Kadokawa Shoten, TBS, DAX Production, Nippon Columbia, Sony Music Communications, Lawson, NichiNare",Funimation,8bit,Slice of Life,Iyashikei
101,Air,Air,TV,Visual novel,12,False,2005-01-07 00:00:00+00:00,2005-03-25 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,155457,2950.0,841,302310,2624,winter,2005,Fridays,00:30,"Pony Canyon, TBS, Movic","ADV Films, Funimation",Kyoto Animation,"Drama, Romance, Supernatural",
99,Mai-Otome,My-Otome,TV,Original,26,False,2005-10-07 00:00:00+00:00,2006-03-31 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,25853,2930.0,3158,52482,308,fall,2005,Fridays,01:30,"Bandai Visual, Lantis, TV Tokyo Music","Funimation, Bandai Entertainment",Sunrise,"Comedy, Drama, Fantasy",
39478,Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,Attack on Titan in the Dome: Soldiers' Starry Sky,Movie,Manga,1,False,2017-05-20 00:00:00+00:00,,20,R - 17+ (violence & profanity),7.27,3969,2940.0,4855,21804,22,spring,2017,,,,,,,"Military, Space"
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,We Never Learn OVA,OVA,Manga,1,False,2019-11-01 00:00:00+00:00,,25,PG-13 - Teens 13 or older,7.27,32518,2955.0,2731,68441,76,fall,2019,,,"Aniplex, Movic, Shueisha, BS11, ADK",Aniplex of America,"Silver, Arvo Animation","Comedy, Romance","Harem, School"
3958,Kannagi,Kannagi: Crazy Shrine Maidens,TV,Manga,13,False,2008-10-04 00:00:00+00:00,2008-12-27 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,69907,2920.0,1421,172855,386,fall,2008,Saturdays,22:30,"Aniplex, Sony Music Entertainment, Ichijinsha",Bandai Entertainment,A-1 Pictures,"Comedy, Supernatural","School, Visual Arts"
31997,Hetalia: The World Twinkle Extra Disc,Hetalia: The World Twinkle Extra Disc,OVA,Manga,1,False,2016-02-24 00:00:00+00:00,,12,PG-13 - Teens 13 or older,7.27,3347,2964.0,7074,8527,9,winter,2016,,,,Funimation,Studio Deen,Comedy,"Historical, Parody"
3859,Top Secret: The Revelation,Top Secret: The Revelation,TV,Manga,26,False,2008-04-09 00:00:00+00:00,2008-10-01 00:00:00+00:00,22,R+ - Mild Nudity,7.27,4541,2945.0,5013,20257,73,spring,2008,Wednesdays,01:29,"VAP, Nippon Television Network, D.N. Dream Partners",,Madhouse,"Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Psychological"
40881,Pokemon Movie 23: Koko,Pokémon the Movie: Secrets of the Jungle,Movie,Game,1,False,2020-12-25 00:00:00+00:00,,99,PG - Children,7.27,12482,2935.0,4365,27717,33,winter,2020,,,"TV Tokyo, Shogakukan-Shueisha Productions, JR East Marketing & Communications",,OLM,"Action, Adventure, Comedy, Fantasy",Strategy Game
42187,Wu Shang Shen Di,Wu Shang Shen Di,ONA,Novel,64,False,2020-05-18 00:00:00+00:00,2020-12-18 00:00:00+00:00,7,PG-13 - Teens 13 or older,7.27,1453,2949.0,9514,3903,30,spring,2020,,,"Tencent Penguin Pictures, iQIYI",,Ruo Hong Culture,"Action, Adventure, Supernatural",
42192,Edens Zero,Edens Zero,TV,Manga,25,False,2021-04-11 00:00:00+00:00,2021-10-03 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,98458,2959.0,951,265056,1956,spring,2021,Sundays,00:55,"Kodansha, Magic Capsule, Nippon Television Music",,J.C.Staff,"Action, Adventure, Fantasy, Sci-Fi",Space
9200,Dae Jang Geum: Jang Geum's Dream 2,Dae Jang Geum: Jang Geum's Dream 2,TV,Other,26,False,2007-03-14 00:00:00+00:00,2007-09-19 00:00:00+00:00,24,,7.27,940,2957.0,11175,2325,14,spring,2007,,,Heewon Entertainment,,,"Adventure, Comedy, Gourmet",Historical
2744,Potemayo,Potemayo,TV,4-koma manga,12,False,2007-07-07 00:00:00+00:00,2007-09-22 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,6958,2935.0,5253,17913,63,summer,2007,,,Lantis,,J.C.Staff,Comedy,School
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Sergeant Frog Movie 2,Movie,Manga,1,False,2007-03-17 00:00:00+00:00,,78,PG - Children,7.27,2764,2920.0,8175,5923,16,spring,2007,,,"Kadokawa Shoten, Nihon Ad Systems",,Sunrise,"Action, Adventure, Comedy, Drama, Sci-Fi",
5760,Dororo to Hyakkimaru,Dororo,TV,Manga,26,False,1969-04-06 00:00:00+00:00,1969-09-28 00:00:00+00:00,26,R - 17+ (violence & profanity),7.27,6323,2962.0,4723,23282,103,spring,1969,Sundays,19:30,Fuji TV,Discotek Media,Mushi Production,"Action, Adventure, Fantasy","Historical, Mythology, Samurai"
33654,Hitorijime My Hero,Hitorijime My Hero,TV,Manga,12,False,2017-07-08 00:00:00+00:00,2017-09-23 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,84732,2971.0,1413,173985,1396,summer,2017,Sundays,01:30,"Sotsu, AT-X, Tokyo MX, Avex Pictures, Q-Tec, Docomo Anime Store, Marine Entertainment, Kanon Sound, Contents Seed, Ichijinsha, BS NTV",Sentai Filmworks,Encourage Films,"Boys Love, Drama",School
4884,Tales of the Abyss,Tales of the Abyss,TV,Game,26,False,2008-10-03 00:00:00+00:00,2009-03-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,50696,2943.0,1848,124712,536,fall,2008,,,"Bandai Visual, Animax, Bandai Namco Games, Atelier Musa","Funimation, Bandai Entertainment",Sunrise,"Adventure, Drama, Fantasy",
1655,Nerima Daikon Brothers,Nerima Daikon Brothers,TV,Original,12,False,2006-01-10 00:00:00+00:00,2006-03-28 00:00:00+00:00,24,R+ - Mild Nudity,7.27,3892,2934.0,6771,9505,71,winter,2006,,,Aniplex,"ADV Films, Funimation",Studio Hibari,Comedy,Music
41833,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,TV,Manga,12,False,2021-10-04 00:00:00+00:00,2021-12-20 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,34640,2926.0,2243,95214,592,fall,2021,Mondays,23:00,"Frontier Works, Marvelous Entertainment, Pony Canyon, Studio Mausu, Hakuhodo DY Music & Pictures, Akita Shoten, BS11, Kadokawa Media House",Funimation,Madhouse,"Comedy, Fantasy","Adult Cast, Gag Humor, Urban Fantasy, Vampire"
1231,Saber Marionette J to X,Saber Marionette J to X,TV,Unknown,26,False,1998-10-06 00:00:00+00:00,1999-03-30 00:00:00+00:00,25,PG-13 - Teens 13 or older,7.27,7880,2940.0,5542,15550,40,fall,1998,Tuesdays,18:00,"TV Tokyo, Sotsu",Bandai Entertainment,HAL Film Maker,"Action, Adventure, Comedy, Sci-Fi","Harem, Mecha"
1203,Nitaboh,Nitaboh,Movie,Other,1,False,2004-02-21 00:00:00+00:00,,99,PG - Children,7.27,3517,2932.0,6638,9967,19,winter,2004,,,,,WAO World,,"Historical, Music"
1072,Sweat Punch,Sweat Punch,OVA,Original,5,False,2002-03-02 00:00:00+00:00,2006-07-01 00:00:00+00:00,11,R+ - Mild Nudity,7.27,16289,2943.0,3715,39025,190,spring,2002,,,"Grasshoppa!, Beyond C.",,Studio 4°C,"Action, Fantasy","Historical, Mecha"
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",TV,Light novel,13,False,2021-04-05 00:00:00+00:00,2021-06-28 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,336787,2967.0,355,629892,6239,spring,2021,Mondays,22:30,"Toei Video, Pony Canyon, AT-X, Magic Capsule, KlockWorx, Hakuhodo DY Music & Pictures, BS11, Kadokawa, Yomiuri Shimbun, APDREAM, Dream Shift, Bergamo",,Project No.9,"Drama, Romance",
48962,Xie Wang Zhui Qi 3: Shen Nu Guilai,Xie Wang Zhui Qi 3: Shen Nu Guilai,ONA,Novel,16,False,2021-09-29 00:00:00+00:00,2022-01-05 00:00:00+00:00,20,PG-13 - Teens 13 or older,7.27,1642,2949.0,8340,5680,33,fall,2021,,,"iQIYI, High Energy Studio",,"KJJ Animation, Big Firebird Culture","Drama, Fantasy, Romance","Historical, Martial Arts"
770,Pale Cocoon,Pale Cocoon,OVA,Original,1,False,2005-12-10 00:00:00+00:00,,23,PG-13 - Teens 13 or older,7.27,35519,2933.0,2664,71737,233,winter,2005,,,Directions,AnimEigo,Studio Rikka,"Drama, Sci-Fi",
855,Strawberry Panic,Strawberry Panic,TV,Other,26,False,2006-04-04 00:00:00+00:00,2006-09-26 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,59446,2941.0,1630,146929,1861,spring,2006,Tuesdays,02:45,"Lantis, Dwango",Media Blasters,Madhouse,"Drama, Girls Love",School
710,Rec,Rec,TV,Manga,9,False,2006-02-03 00:00:00+00:00,2006-03-31 00:00:00+00:00,13,PG-13 - Teens 13 or older,7.27,58559,2938.0,1971,114837,319,winter,2006,Fridays,01:55,"Frontier Works, Pony Canyon, TBS, Movic, Shogakukan",,Shaft,"Comedy, Romance","Adult Cast, Showbiz"
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Doraemon the Movie: Nobita and the Winged Braves,Movie,Unknown,1,False,2001-03-10 00:00:00+00:00,,91,PG - Children,7.27,3988,2960.0,7693,6878,2,spring,2001,,,,,Shin-Ei Animation,"Adventure, Fantasy",
633,Legend of Basara,Legend of Basara,TV,Manga,13,False,1998-04-03 00:00:00+00:00,1998-06-26 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,4394,2925.0,5797,13914,87,spring,1998,Fridays,00:35,"Yumeta Company, Imagine, J.C.F.",,KSS,"Adventure, Award Winning, Drama, Fantasy, Romance",
14345,Btooom!,BTOOOM!,TV,Manga,12,False,2012-10-04 00:00:00+00:00,2012-12-20 00:00:00+00:00,24,R - 17+ (violence & profanity),7.27,499359,2958.0,212,872811,3400,fall,2012,Thursdays,23:00,"Sotsu, KlockWorx, flying DOG, Showgate",Sentai Filmworks,Madhouse,"Action, Sci-Fi, Suspense","Gore, High Stakes Game, Psychological, Survival"
49569,Xue Ying Ling Zhu 3rd Season,Xue Ying Ling Zhu 3rd Season,ONA,Web novel,26,False,2021-12-27 00:00:00+00:00,2022-06-13 00:00:00+00:00,18,PG-13 - Teens 13 or older,7.27,801,2952.0,11122,2364,23,winter,2021,,,Tencent Penguin Pictures,,Mili Pictures,"Action, Adventure, Fantasy, Romance","Historical, Martial Arts"
31884,Mahoutsukai Precure!,Witchy Pretty Cure!,TV,Original,50,False,2016-02-07 00:00:00+00:00,2017-01-29 00:00:00+00:00,24,G - All Ages,7.27,5242,2929.0,5586,15171,122,winter,2016,Sundays,08:30,ABC Animation,,Toei Animation,Action,Mahou Shoujo
4186,Koukaku no Regios,Chrome Shelled Regios,TV,Light novel,24,False,2009-01-11 00:00:00+00:00,2009-06-21 00:00:00+00:00,24,R - 17+ (violence & profanity),7.27,105435,2921.0,1170,216695,1051,winter,2009,,,"Kadokawa Shoten, AMG MUSIC",Funimation,Zexcs,"Action, Adventure, Fantasy, Sci-Fi","Military, School, Super Power"
541,Tenchi Muyou! Ryououki 3rd Season,Tenchi Muyo! Ryo-Ohki,OVA,Original,6,False,2003-09-18 00:00:00+00:00,2005-03-16 00:00:00+00:00,30,R+ - Mild Nudity,7.27,11139,2946.0,4868,21707,49,fall,2003,,,"VAP, Nippon Television Network",Funimation,AIC,"Action, Comedy, Sci-Fi","Harem, Space"
11499,Sankarea,Sankarea: Undying Love,TV,Manga,12,False,2012-04-06 00:00:00+00:00,2012-06-29 00:00:00+00:00,24,R+ - Mild Nudity,7.27,320104,2938.0,356,629160,2735,spring,2012,Fridays,01:55,"Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",Funimation,Studio Deen,"Comedy, Horror, Romance, Supernatural, Ecchi",Love Polygon
443,Onegai☆Teacher: Himitsu na Futari,Please Teacher!: Secret Couple,OVA,Original,1,False,2002-10-25 00:00:00+00:00,,21,PG-13 - Teens 13 or older,7.27,29371,2933.0,3264,49275,55,fall,2002,,,"Bandai Visual, WOWOW, Lantis","Nozomi Entertainment, Bandai Entertainment",Daume,"Comedy, Romance, Sci-Fi, Ecchi",
356,Fate/stay night,Fate/stay night,TV,Visual novel,24,False,2006-01-07 00:00:00+00:00,2006-06-17 00:00:00+00:00,24,R - 17+ (violence & profanity),7.27,524467,2963.0,176,960189,7316,winter,2006,Saturdays,01:30,"Frontier Works, TBS, KlockWorx, Notes, Geneon Entertainment","Sentai Filmworks, Geneon Entertainment USA",Studio Deen,"Action, Fantasy, Romance",Urban Fantasy
49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,Heroines Run the Show: The Unpopular Girl and the Secret Task,TV,Music,12,False,2022-04-07 00:00:00+00:00,2022-06-23 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,25784,2965.0,2683,70745,421,spring,2022,Thursdays,22:30,"Movic, Futabasha, U-NEXT, MusicRay’n, INCS toenter, Marui Group, Lawson Entertainment, tamakoshi, flaggs, Laulea Works, Alice",Crunchyroll,Lay-duce,,"Idols (Male), School"
30300,"High School DxD New: Oppai, Tsutsumimasu!",High School DxD New OVA,OVA,Light novel,1,False,2015-03-10 00:00:00+00:00,,24,R+ - Mild Nudity,7.27,91732,2968.0,1461,168462,286,spring,2015,,,Genco,,TNK,"Action, Comedy, Romance, Supernatural, Ecchi","Harem, Mythology, School"
2129,True Tears,True Tears,TV,Original,13,False,2008-01-06 00:00:00+00:00,2008-03-30 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,102275,2948.0,1158,219561,900,winter,2008,Sundays,01:00,"Bandai Visual, Lantis, Fonishia","Bandai Entertainment, Discotek Media, Bandai Visual USA",P.A. Works,"Drama, Romance","Love Polygon, School"
28623,Koutetsujou no Kabaneri,Kabaneri of the Iron Fortress,TV,Original,12,False,2016-04-08 00:00:00+00:00,2016-07-01 00:00:00+00:00,22,R - 17+ (violence & profanity),7.27,438885,2923.0,229,834760,3737,spring,2016,Fridays,00:55,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting","Funimation, Crunchyroll",Wit Studio,"Action, Fantasy, Horror, Suspense","Gore, Historical, Survival, Urban Fantasy"
14967,Boku wa Tomodachi ga Sukunai Next,Haganai: I don't have many friends NEXT,TV,Light novel,12,False,2013-01-11 00:00:00+00:00,2013-03-29 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.27,326416,2952.0,424,541164,1212,winter,2013,Fridays,01:55,"AIC, Media Factory, TBS, Magic Capsule, Bushiroad, Bandai Namco Games, Good Smile Company",Funimation,AIC Build,"Comedy, Romance, Ecchi","Harem, School"
44064,Liehuo Jiao Chou,Drowning Sorrows in Raging Fire,ONA,Novel,12,False,2021-10-07 00:00:00+00:00,2021-12-16 00:00:00+00:00,20,PG-13 - Teens 13 or older,7.27,2495,2927.0,6877,9111,71,fall,2021,,,bilibili,,Shengying Animation,"Action, Drama, Supernatural",
38186,Bokutachi wa Benkyou ga Dekinai,We Never Learn: BOKUBEN,TV,Manga,13,False,2019-04-07 00:00:00+00:00,2019-06-30 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.27,234276,2954.0,519,452008,1633,spring,2019,Sundays,00:30,"Aniplex, Movic, Barnum Studio, Magic Capsule, Shueisha, BS11, ADK",Aniplex of America,"Silver, Arvo Animation","Comedy, Romance","Harem, School"
58523,Huan Chong Shi,The Charm of Soul Pets,ONA,Web novel,16,False,2024-05-26 00:00:00+00:00,2024-09-01 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.26,232,2991.0,14971,736,3,spring,2024,,,bilibili,,,"Action, Adventure, Fantasy","Historical, Martial Arts"
55774,"Himesama ""Goumon"" no Jikan desu","'Tis Time for ""Torture,"" Princess",TV,Manga,12,False,2024-01-09 00:00:00+00:00,2024-03-26 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.26,22288,2989.0,2826,64557,188,winter,2024,Tuesdays,00:00,"Shogakukan-Shueisha Productions, Magic Capsule, Shogakukan Music & Digital Entertainment, Bushiroad, Tokyo MX, Universal Music Japan, Kansai Telecasting, BS11, JR East Marketing & Communications, AbemaTV, Bandai Spirits",,PINE JAM,"Comedy, Fantasy, Gourmet",
54617,Kyuujitsu no Warumono-san,Mr. Villain's Day Off,TV,Web manga,12,False,2024-01-08 00:00:00+00:00,2024-03-25 00:00:00+00:00,23,PG-13 - Teens 13 or older,7.26,25126,3002.0,2373,85832,493,winter,2024,Mondays,01:35,"TV Tokyo, VAP, Square Enix, TV Osaka, DAX Production, KlockWorx, Nikkatsu, MAGNET, Scissors Blitz",,"SynergySP, Shin-Ei Animation","Fantasy, Slice of Life",Iyashikei
53204,Isekai Kita no de Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation,Isekai Kita no de Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation,OVA,Manga,94,True,2022-12-27 00:00:00+00:00,,20,Rx - Hentai,7.26,1656,,8478,5461,43,winter,2022,,,Pink Pineapple,,Shion,Hentai,
52402,Boku ni Sexfriend ga Dekita Riyuu,Boku ni Sexfriend ga Dekita Riyuu,OVA,Manga,6,False,2022-10-07 00:00:00+00:00,2023-02-03 00:00:00+00:00,16,Rx - Hentai,7.26,2759,,7678,6909,45,fall,2022,,,Lune-Pictures,,T-Rex,Hentai,
52081,Edomae Elf,Otaku Elf,TV,Manga,12,False,2023-04-08 00:00:00+00:00,2023-06-24 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.26,24119,2983.0,2760,67278,193,spring,2023,Saturdays,02:25,"Mainichi Broadcasting System, Kodansha, Nikkatsu, NetEase, Heart Company, INSPION Edge",Sentai Filmworks,C2C,"Comedy, Fantasy","Otaku Culture, Urban Fantasy"
51280,Cang Lan Jue,Love Between Fairy and Devil,ONA,Web novel,12,False,2022-07-15 00:00:00+00:00,2022-09-23 00:00:00+00:00,15,PG-13 - Teens 13 or older,7.26,1253,2979.0,8496,5426,54,summer,2022,,,"iQIYI, Youliao Studio",,Garden Culture,"Fantasy, Romance",
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai","Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",ONA,Web manga,2,False,2018-10-19 00:00:00+00:00,2018-10-26 00:00:00+00:00,15,Rx - Hentai,7.26,3861,,7205,8166,96,fall,2018,,,,,SELFISH,Hentai,
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,Phi-Brain ~ Puzzle of God: The Orpheus Order,TV,Original,25,False,2012-04-08 00:00:00+00:00,2012-09-23 00:00:00+00:00,24,PG-13 - Teens 13 or older,7.26,22067,3016.0,3260,49362,45,spring,2012,,,NHK,Sentai Filmworks,Sunrise,"Action, Mystery, Suspense","High Stakes Game, Strategy Game"
2798,Hatsu Inu The Animation,A Strange Kind of Woman,OVA,Manga,2,False,2007-05-25 00:00:00+00:00,2007-07-27 00:00:00+00:00,28,Rx - Hentai,7.26,12208,,4450,26723,246,spring,2007,,,Pink Pineapple,,Cafe de Jeilhouse,Hentai,
38708,Wagaya no Liliana-san The Animation,Wagaya no Liliana-san The Animation,OVA,Manga,1,False,2019-01-31 00:00:00+00:00,,25,Rx - Hentai,7.26,6731,,5760,14087,114,winter,2019,,,Pink Pineapple,,Seven,Hentai,
40337,Aibeya The Animation,Aibeya The Animation,OVA,Visual novel,1,False,2019-11-29 00:00:00+00:00,,27,Rx - Hentai,7.26,6455,,5847,13599,83,fall,2019,,,Pink Pineapple,,Seven,Hentai,
36491,Doupo Cangqiong,Fights Break Sphere,ONA,Novel,12,False,2017-01-07 00:00:00+00:00,2017-04-01 00:00:00+00:00,19,PG-13 - Teens 13 or older,7.26,6267,2981.0,5702,14451,154,winter,2017,,,"Tencent Penguin Pictures, China Literature Limited",,Foch Film,"Action, Adventure, Comedy, Romance, Supernatural",
9135,Fullmetal Alchemist: The Sacred Star of Milos,Fullmetal Alchemist: The Sacred Star of Milos,Movie,Manga,1,False,2011-07-02 00:00:00+00:00,,110,R - 17+ (violence & profanity),7.26,98886,2984.0,1311,189798,152,summer,2011,,,"Aniplex, Dentsu, Square Enix, Shochiku, Mainichi Broadcasting System, TBS",Funimation,Bones,"Action, Adventure, Drama, Fantasy",Military
9793,Senjou no Valkyria 3: Tagatame no Juusou,Senjou no Valkyria 3: Tagatame no Juusou,OVA,Game,2,False,2011-04-13 00:00:00+00:00,2011-06-29 00:00:00+00:00,33,PG-13 - Teens 13 or older,7.26,6329,3023.0,5539,15571,16,spring,2011,,,Bridge,,A-1 Pictures,"Action, Fantasy",Military
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Movie,Original,1,False,2016-08-13 00:00:00+00:00,,27,PG - Children,7.26,1451,2975.0,9431,4021,6,summer,2016,,,,,Bandai Namco Pictures,Slice of Life,"Idols (Female), Music, School"
24781,Imawa no Kuni no Alice,Alice in Borderland,OVA,Manga,3,False,2014-10-15 00:00:00+00:00,2015-02-16 00:00:00+00:00,22,R - 17+ (violence & profanity),7.26,25036,2992.0,2856,63326,176,fall,2014,,,Barnum Studio,Sentai Filmworks,"SILVER LINK., Connect","Action, Suspense","Gore, High Stakes Game, Psychological, Survival"
